PLANT_CODE,UTILITY_NAME,PLANT_NAME,STATE,COUNTY,STATE_COUNTY,LAT,LONG,STATUS,TECHNOLOGY,TOTAL_MW,OP2010,OP2011,OP2012,OP2013,OP2014,OP2015,OP2016,OP2017
61245,NuGen Capital Management,Vuelta Solar,MA,Worcester,MA_Worcester,42.23760000000,-72.03750000000,OP,Solar Photovoltaic,5.50000000000,N,N,N,N,N,N,Y,Y
60864,"Kokomo Solar 1, LLC","Kokomo Solar 1, LLC",IN,Howard,IN_Howard,40.47300000000,-86.14600000000,OP,Solar Photovoltaic,5.40000000000,N,N,N,N,N,N,Y,Y
61327,Pine Gate Renewables,Barnwell Solar,SC,Barnwell,SC_Barnwell,33.23700000000,-81.35100000000,OP,Solar Photovoltaic,5.40000000000,N,N,N,N,N,N,N,Y
60600,Cypress Creek Renewables,Old Pageland Monroe Road Solar Farm,NC,Union,NC_Union,34.95230000000,-80.48190000000,OP,Solar Photovoltaic,5.30000000000,N,N,N,N,N,N,Y,Y
61117,"Bakersfield PV 1, LLC",Bakersfield PV 1,CA,Kern,CA_Kern,35.32500000000,-118.98150000000,OP,Solar Photovoltaic,5.30000000000,N,N,N,N,N,N,N,Y
61409,Cypress Creek Renewables,Highway 56 Solar,TX,Grayson,TX_Grayson,33.61440000000,-96.69040000000,OP,Solar Photovoltaic,5.30000000000,N,N,N,N,N,N,N,Y
61466,"IGS ORIX Solar I, LLC",IOS - ERW9,NJ,Middlesex,NJ_Middlesex,40.59500000000,-74.22500000000,OP,Solar Photovoltaic,5.30000000000,N,N,N,N,N,N,N,Y
61513,Cypress Creek Renewables,Marlin Solar,TX,Limestone,TX_Limestone,31.28670000000,-96.87720000000,OP,Solar Photovoltaic,5.30000000000,N,N,N,N,N,N,N,Y
58356,KDC Solar O&M LLC,The Lawrenceville School Solar Facility,NJ,Mercer,NJ_Mercer,40.30140000000,-74.72210000000,OP,Solar Photovoltaic,5.20000000000,N,N,Y,Y,Y,Y,Y,Y
59630,KDC Solar O&M LLC,CentraState Medical Center PV Facility,NJ,Monmouth,NJ_Monmouth,40.23610000000,-74.32140000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,Y,Y,Y,Y
59818,"Shoe Show, Inc.",Concord Farm,NC,Cabarrus,NC_Cabarrus,35.44420000000,-80.66360000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,Y,Y,Y,Y
60238,Cypress Creek Renewables,"McDonald Solar Farm, LLC",IN,Vigo,IN_Vigo,39.59460000000,-87.47400000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,Y,Y,Y
60239,Cypress Creek Renewables,"Pastime Farm, LLC",IN,Clay,IN_Clay,39.52090000000,-87.18160000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,Y,Y,Y
60363,Cypress Creek Renewables,"White Farm Solar, LLC",NC,Northampton,NC_Northampton,36.34760000000,-77.22240000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60367,Cypress Creek Renewables,"Snow Camp Solar, LLC",NC,Alamance,NC_Alamance,35.86270000000,-79.42350000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60369,Cypress Creek Renewables,Battleboro Farm,NC,Nash,NC_Nash,36.05860000000,-77.76080000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,Y,Y,Y
60370,Cypress Creek Renewables,"Flint Hill Solar, LLC",NC,Moore,NC_Moore,35.40270000000,-79.55310000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60401,Cypress Creek Renewables,"Bizzell Church Solar 1, LLC",NC,Johnston,NC_Johnston,35.54940000000,-78.17990000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,Y,Y,Y
60402,Cypress Creek Renewables,"CB Bladen Solar, LLC",NC,Bladen,NC_Bladen,34.82290000000,-78.62430000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60403,Cypress Creek Renewables,"Currin Solar, LLC",NC,Granville,NC_Granville,36.28960000000,-78.63330000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,Y,Y,Y
60408,Cypress Creek Renewables,"Nash 97 Solar, LLC",NC,Nash,NC_Nash,35.84930000000,-78.21150000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60409,Cypress Creek Renewables,"South Winston Farm, LLC",NC,Forsyth,NC_Forsyth,36.02880000000,-80.30200000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60410,Cypress Creek Renewables,"Sullivan Solar, LLC",IN,Sullivan,IN_Sullivan,39.13200000000,-87.41380000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
60415,Cypress Creek Renewables,"Hardison Farm Solar, LLC",NC,Martin,NC_Martin,35.83080000000,-77.02190000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
61152,Tesla Inc.,Intel Folsom Phase 3,CA,Sacramento,CA_Sacramento,38.64600000000,-121.16260000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,Y,Y
61514,Cypress Creek Renewables,North Gainesville Solar,TX,Cooke,TX_Cooke,33.65610000000,-97.14860000000,OP,Solar Photovoltaic,5.20000000000,N,N,N,N,N,N,N,Y
57565,"RP-Orlando, LLC","RP-Orlando, LLC",FL,Orange,FL_Orange,28.48890000000,-81.18220000000,OP,Solar Photovoltaic,5.10000000000,N,Y,Y,Y,Y,Y,Y,Y
60071,"Duke Energy Florida, LLC",Perry Solar Facility,FL,Taylor,FL_Taylor,30.11930000000,-83.56010000000,OP,Solar Photovoltaic,5.10000000000,N,N,N,N,N,N,Y,Y
57441,Southern California Edison Co,Solar Photovoltaic Project #42,CA,Tulare,CA_Tulare,36.02810000000,-119.07470000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57576,PNM Resources,Las Vegas Solar Energy Center,NM,San Miguel,NM_San Miguel,35.64330000000,-105.20670000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57577,PNM Resources,Alamogordo Solar Energy Center,NM,Otero,NM_Otero,32.86570000000,-105.99980000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57591,"Hatch Solar Energy Center I, LLC","Hatch Solar Energy Center I, LLC",NM,Dona Ana,NM_Dona Ana,32.63000000000,-107.25970000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57778,X-Elio North America Inc,RE Kammerer 1,CA,Sacramento,CA_Sacramento,38.36510000000,-121.38110000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57780,X-Elio North America Inc,RE Kammerer 2,CA,Sacramento,CA_Sacramento,38.36510000000,-121.38110000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57782,X-Elio North America Inc,RE Kammerer 3,CA,Sacramento,CA_Sacramento,38.36510000000,-121.38110000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57783,X-Elio North America Inc,RE Bruceville 1,CA,Sacramento,CA_Sacramento,38.34750000000,-121.41280000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57784,X-Elio North America Inc,RE Bruceville 2,CA,Sacramento,CA_Sacramento,38.34750000000,-121.41280000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57785,X-Elio North America Inc,RE Bruceville 3,CA,Sacramento,CA_Sacramento,38.34750000000,-121.41280000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57816,X-Elio North America Inc,RE McKenzie 1,CA,Sacramento,CA_Sacramento,38.30260000000,-121.29580000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57817,X-Elio North America Inc,RE McKenzie 2,CA,Sacramento,CA_Sacramento,38.30260000000,-121.29580000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57818,X-Elio North America Inc,RE McKenzie 3,CA,Sacramento,CA_Sacramento,38.30260000000,-121.29580000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57819,X-Elio North America Inc,RE McKenzie 4,CA,Sacramento,CA_Sacramento,38.30260000000,-121.29580000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57820,X-Elio North America Inc,RE McKenzie 5,CA,Sacramento,CA_Sacramento,38.30260000000,-121.29580000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57821,X-Elio North America Inc,RE McKenzie 6,CA,Sacramento,CA_Sacramento,38.30260000000,-121.29580000000,OP,Solar Photovoltaic,5.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57900,Southern California Edison Co,Solar Photovoltaic Project #48,CA,San Bernardino,CA_San Bernardino,34.08110000000,-117.22810000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58091,"Keystone Solar, LLC",Keystone Solar,PA,Lancaster,PA_Lancaster,39.86110000000,-76.22110000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58259,Kalaeloa Solar Two LLC,Kalaeloa Solar Two,HI,Honolulu,HI_Honolulu,21.32000000000,-158.08690000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58273,Greenbacker Renewable Energy Corporation,South Robeson Farm,NC,Robeson,NC_Robeson,34.56110000000,-79.28100000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58274,"SRE Utility Solar 1, LLC",Raeford Farm,NC,Hoke,NC_Hoke,34.96890000000,-79.21190000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58276,"First Wind O&M, LLC",Mass Midstate Solar 2,MA,Worcester,MA_Worcester,42.17040000000,-72.20010000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58279,"First Wind O&M, LLC",Mass Midstate Solar 1,MA,Worcester,MA_Worcester,42.21970000000,-71.87830000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58283,"Mass Solar, LLC",Freetown Solar,MA,Bristol,MA_Bristol,41.76640000000,-70.98080000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58311,Chadbourn Farm LLC,Chadbourn Farm,NC,Columbus,NC_Columbus,34.32470000000,-78.76490000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58313,Mocksville Lessee LLC,Mocksville Farm,NC,Davie,NC_Davie,35.87860000000,-80.54190000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58315,Strata Fund 2 Lessee LLC,Arndt Farm,NC,Catawba,NC_Catawba,35.77920000000,-81.17560000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58316,Railroad Farm LLC,Railroad Farm,NC,Robeson,NC_Robeson,34.82000000000,-78.97080000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58317,Watts Farm LLC,Watts Farm,NC,Robeson,NC_Robeson,34.72690000000,-79.33530000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58323,Strata Fund 2 Lessee LLC,Shannon Farm,NC,Robeson,NC_Robeson,34.84750000000,-79.12890000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58332,Haynes Farm LLC,Haynes Farm,NC,Lincoln,NC_Lincoln,35.52580000000,-81.23530000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58333,Lenoir Farm LLC,Lenoir Farm,NC,Lenoir,NC_Lenoir,35.33170000000,-77.66640000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58334,Lenoir Farm 2 LLC,Lenoir Farm 2,NC,Lenoir,NC_Lenoir,35.35000000000,-77.47500000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58335,Marshville Farm LLC,Marshville Farm,NC,Union,NC_Union,34.98890000000,-80.38360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58336,Mile Farm LLC,Mile Farm,NC,Durham,NC_Durham,36.23060000000,-78.94960000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58337,Moore Solar Farm LLC,Moore Solar Farm,NC,Rockingham,NC_Rockingham,36.27320000000,-79.75920000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58338,Moorings Farm LLC,Moorings Farm,NC,Wayne,NC_Wayne,35.30580000000,-77.82920000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58339,New Bern Farm LLC,New Bern Farm,NC,Craven,NC_Craven,35.20960000000,-77.05670000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58340,Roxboro Farm LLC,Roxboro Farm,NC,Person,NC_Person,36.47970000000,-78.91740000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58341,White Cross Farm LLC,White Cross Farm,NC,Orange,NC_Orange,35.90710000000,-79.18830000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58342,Wilson Farm 1 LLC,Wilson Farm 1,NC,Wilson,NC_Wilson,35.80360000000,-77.87360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58343,Yanceyville Farm LLC,Yanceyville Farm,NC,Caswell,NC_Caswell,36.43940000000,-79.27890000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58344,AM Best Farm,AM Best Farm,NC,Wayne,NC_Wayne,35.41890000000,-77.98560000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58345,Mt Olive Farm 2 LLC,Mt Olive Farm 2,NC,Wayne,NC_Wayne,35.21810000000,-78.06970000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58346,Dibrell Farm LLC,Dibrell Farm,NC,Rockingham,NC_Rockingham,36.47170000000,-79.52810000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58347,Rock Farm LLC,Rock Farm,NC,Richmond,NC_Richmond,34.96560000000,-79.60970000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58348,Two Lines Farm LLC,Two Lines Farm,NC,Catawba,NC_Catawba,35.62920000000,-81.32670000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58349,Bolton Farm LLC,Bolton Farm,NC,Warren,NC_Warren,36.42160000000,-78.13230000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58350,McCallum Farm LLC,McCallum Farm,NC,Robeson,NC_Robeson,34.54390000000,-79.30000000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58418,"Sustainable Power Group, LLC",Victor Dry Farm Ranch A,CA,San Bernardino,CA_San Bernardino,34.50110000000,-117.46670000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58419,"Sustainable Power Group, LLC",Victor Dry Farm Ranch B,CA,San Bernardino,CA_San Bernardino,34.49780000000,-117.47110000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58480,SunEnergy1,Plymouth Solar LLC,NC,Washington,NC_Washington,35.87500000000,-76.71060000000,OP,Solar Photovoltaic,5.00000000000,N,N,Y,Y,Y,Y,Y,Y
58500,X-Elio North America Inc,Rio Grande Solar,CA,Kern,CA_Kern,35.00740000000,-118.16450000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58554,Dominion Renewable Energy,"Somers Solar Center, LLC",CT,Tolland,CT_Tolland,41.95500000000,-72.44580000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58569,"Paradise Solar Urban Renewal, LLC",Paradise Solar Energy Center,NJ,Gloucester,NJ_Gloucester,39.83580000000,-75.22250000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58605,Cypress Creek Renewables,Blueberry One,NC,Wayne,NC_Wayne,35.31390000000,-78.15420000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58651,Hanwha Q CELLS USA,Kalaeloa Renewable Energy Park,HI,Honolulu,HI_Honolulu,21.32810000000,-158.04000000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58655,Waihonu North LLC,Waihonu North Solar,HI,Honolulu,HI_Honolulu,21.47060000000,-158.01330000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58659,"Altus Power America Management, LLC",Aloha Solar Energy Fund 1 PK1,HI,Honolulu,HI_Honolulu,21.40690000000,-158.15140000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,N,Y
58667,"Sustainable Power Group, LLC",Biscoe Solar LLC,NC,Montgomery,NC_Montgomery,35.38390000000,-79.77030000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58669,"Sustainable Power Group, LLC",Selma Solar LLC,NC,Johnston,NC_Johnston,35.57640000000,-78.18330000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58670,"Sustainable Power Group, LLC",Turkey Branch Solar LLC,NC,Robeson,NC_Robeson,34.52440000000,-79.10440000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58673,"O2energies, Inc.",Gates Solar LLC,NC,Gates,NC_Gates,36.45080000000,-76.80360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58674,"O2energies, Inc.",Cirrus Solar LLC,NC,Franklin,NC_Franklin,35.96940000000,-78.26500000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58675,"O2energies, Inc.",Chocowinity Solar LLC,NC,Beaufort,NC_Beaufort,35.51500000000,-77.09000000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58722,"Charlotte Solar, LLC (NC)",Charlotte Solar,NC,Rutherford,NC_Rutherford,35.26190000000,-81.82170000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58725,Cypress Creek Renewables,Elliana Solar,NC,Alamance,NC_Alamance,36.13110000000,-79.33250000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58726,Flash Solar LLC,Flash Solar,NC,Catawba,NC_Catawba,35.75810000000,-81.22940000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58731,Cypress Creek Renewables,Angel Solar,NC,Catawba,NC_Catawba,35.65110000000,-81.20860000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58741,"Sustainable Power Group, LLC",Nick Solar,NC,Guilford,NC_Guilford,35.99110000000,-79.54810000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58742,Owen Solar LLC,Owen Solar,NC,Catawba,NC_Catawba,35.58610000000,-81.31530000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58746,Star Solar LLC,Star Solar,NC,Durham,NC_Durham,36.08000000000,-78.82390000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58750,"Sustainable Power Group, LLC",Lancaster Dry Farm Ranch B,CA,Los Angeles,CA_Los Angeles,34.71690000000,-118.28940000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58782,Cypress Creek Renewables,Sonne One,NC,Wayne,NC_Wayne,35.43720000000,-77.83360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58791,Cypress Creek Renewables,Kirkwall Holdings,NC,Duplin,NC_Duplin,34.98890000000,-78.13750000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58799,SunEnergy1,Pamlico Partners Solar,NC,Beaufort,NC_Beaufort,35.50110000000,-76.87000000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58805,"SRE Utility Solar 1, LLC","Samarcand Solar Farm, LLC",NC,Moore,NC_Moore,35.31170000000,-79.69500000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58806,"SRE Utility Solar 1, LLC",Albemarle Solar Center LLC,NC,Lenoir,NC_Lenoir,35.29310000000,-77.55690000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58807,Cypress Creek Renewables,Boseman Solar Center LLC,NC,Nash,NC_Nash,36.00810000000,-77.81000000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58808,Cypress Creek Renewables,Flemming Solar Center LLC,NC,Pitt,NC_Pitt,35.66890000000,-77.38390000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58809,"SRE Utility Solar 1, LLC",Littlefield Solar Center LLC,NC,Pitt,NC_Pitt,35.43390000000,-77.43810000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58810,Cypress Creek Renewables,Rams Horn Solar Center LLC,NC,Pitt,NC_Pitt,35.64000000000,-77.31610000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58812,Cypress Creek Renewables,Upchurch Solar Center LLC,NC,Wilson,NC_Wilson,35.78190000000,-77.88390000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58828,Cypress Creek Renewables,Apple One,NC,Catawba,NC_Catawba,35.62940000000,-81.15690000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58829,"Heelstone Energy Holdings, LLC",Sonne Two,NC,Catawba,NC_Catawba,35.65670000000,-81.18360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,N,Y,Y
58842,"Gato Montes Solar, LLC","Gato Montes Solar, LLC",AZ,Pima,AZ_Pima,32.10280000000,-110.81970000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58843,"Bethel Price Solar, LLC","Bethel Price Solar, LLC",NC,Pitt,NC_Pitt,35.79470000000,-77.38110000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58845,"Washington Airport Solar, LLC",Washington Airport Solar LLC,NC,Beaufort,NC_Beaufort,35.56530000000,-77.05360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58846,"Washington Millfield Solar, LLC","Washington Millfield Solar, LLC",NC,Beaufort,NC_Beaufort,35.49940000000,-76.83360000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58847,"Windsor Cooper Hill Solar, LLC","Windsor Cooper HIill Solar, LLC",NC,Bertie,NC_Bertie,35.98190000000,-76.91780000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,N,Y,Y,Y
58851,Oakboro Farm LLC,Oakboro Farm,NC,Scotland,NC_Scotland,34.79580000000,-79.53830000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
58853,McKenzie Farm LLC,McKenzie Farm,NC,Columbus,NC_Columbus,34.32390000000,-78.69190000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58854,Nash 58 Farm LLC,Nash 58 Farm,NC,Nash,NC_Nash,36.04720000000,-78.03080000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,Y,Y,Y,Y,Y
58855,Nash 64 Farm LLC,Nash 64 Farm,NC,Nash,NC_Nash,35.94940000000,-78.09250000000,OP,Solar Photovoltaic,5.00000000000,N,N,N,N,Y,Y,Y,Y
